// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

2358,N_ARCLOUSE,Nightmare Arclouse,Arclouze (Nightmare),134,48013,1,2506,2303,1,1104,341,101,45,65,85,51,45,251,31,10,12,1,4,42,0x2003695,100,960,500,480,0,0,0,0,0,0,0,1096,3500,938,3000,943,800,912,500,716,300,997,20,912,2500,0,0,0,0,4653,1
2359,G_N_ARCLOUSE,Nightmare Arclouse,Arclouze (Nightmare),134,48013,1,0,0,1,1104,341,101,45,65,85,51,45,251,31,10,12,1,4,42,0x2003695,100,960,500,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,N_ANCIENT_MUMMY,Nightmare Ancient Mummy,Ancient Mummy (Nightmare),141,90157,1,4712,4001,1,1841,347,142,51,126,75,61,85,187,24,10,12,1,1,49,0x2003695,175,1772,120,384,0,0,0,0,0,0,0,930,4500,934,1800,2624,2,2611,150,12735,10,756,150,757,100,0,0,0,0,4657,1
2361,G_N_ANCIENT_MUMMY,Nightmare Ancient Mummy,Ancient Mummy (Nightmare),141,90157,1,0,0,1,1841,347,142,51,126,75,61,85,187,24,10,12,1,1,49,0x2003695,175,1772,120,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,N_AMON_RA,Nightmare Amon Ra,Amon Ra (Nightmare),145,2515784,1,1626487,1302087,3,4106,3201,367,301,86,89,120,131,101,92,14,12,2,7,62,0x6280084,170,854,2016,480,813243,607,5500,608,3500,732,5500,5053,150,2615,50,7211,7000,985,3800,616,400,0,0,607,3000,0,0,0,0,4652,1

// Eclage (14.2)
2363,MENBLATT,Menblatt,Menblatt,143,82200,1,4150,3421,3,816,201,79,50,70,68,40,55,108,30,10,12,1,4,44,0x2003695,145,472,1056,480,0,0,0,0,0,0,0,6557,4000,7168,2000,7163,4608,0,0,0,0,0,0,0,0,0,0,0,0,4593,1
2364,PETAL,Petal,Petal,141,81031,1,4058,3361,1,671,173,73,33,70,82,55,45,108,25,10,12,1,2,24,0x2003695,200,1500,768,480,0,0,0,0,0,0,0,6558,4000,12346,2000,1026,2000,6089,500,0,0,0,0,0,0,0,0,0,0,4594,1
2365,CENERE,Cenere,Cenere,146,130131,1,7117,5712,1,1802,1031,87,81,67,39,30,35,95,45,10,12,0,3,24,0x2003695,300,1500,720,360,0,0,0,0,0,0,0,6561,4000,7322,1000,7001,3000,7320,2000,0,0,0,0,0,0,0,0,0,0,4595,1
2366,ANTIQUE_BOOK,Antique Book,Antique Book,148,134615,1,7225,5870,1,1861,1213,74,42,67,53,32,44,125,5,10,12,0,0,60,0x2003695,150,864,960,480,0,0,0,0,0,0,0,6560,4000,7015,2000,1097,2000,0,0,0,0,0,0,0,0,0,0,0,0,4596,1
2367,LICHTERN_B,Blue Lichtern,Lichtern,149,131211,1,7187,5701,1,1513,1410,76,41,124,74,60,55,92,50,10,12,0,0,81,0x2003695,150,480,1728,480,0,0,0,0,0,0,0,1000,2000,1001,2000,995,40,12812,10,0,0,0,0,0,0,0,0,0,0,4597,1
2368,LICHTERN_Y,Yellow Lichtern,Lichtern,147,131513,1,7071,5810,1,1416,1561,84,51,141,94,75,91,144,50,10,12,0,0,88,0x2003695,150,0,3456,480,0,0,0,0,0,0,0,1000,2000,1001,2000,997,40,12815,10,0,0,0,0,0,0,0,0,0,0,4600,1
2369,LICHTERN_R,Red Lichtern,Lichtern,149,135718,1,7201,6013,1,1647,1449,111,53,147,77,66,65,133,50,10,12,0,0,83,0x2003695,150,0,4032,480,0,0,0,0,0,0,0,1000,2000,1001,2000,994,40,12813,10,0,0,0,0,0,0,0,0,0,0,4599,1
2370,LICHTERN_G,Green Lichtern,Lichtern,151,133451,1,7214,5710,1,1547,1594,120,57,121,60,58,62,102,50,10,12,0,0,82,0x2003695,100,0,2304,480,0,0,0,0,0,0,0,1000,2000,1001,2000,996,40,12814,10,0,0,0,0,0,0,0,0,0,0,4598,1
2371,FAITHFUL_MANAGER,Faithful Manager,Faithful Manager,155,151548,1,8676,6501,3,2091,1607,204,141,80,28,40,25,88,45,10,12,2,0,80,0x2003695,200,480,1536,480,0,0,0,0,0,0,0,6559,4000,12353,2000,970,50,971,50,0,0,0,0,0,0,0,0,0,0,4607,1

// Additional Monsters
2372,SOIL,Soil,Soil,1,15,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,ROCK,Rock,Rock,1,15,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,THICKET,Thicket,Thicket,1,15,0,0,0,1,1,1,100,99,0,0,0,0,0,0,7,12,0,3,22,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,MOROCC_4_142,Incarnation of Morocc,Incarnation of Morocc,100,4444,1,0,0,1,171,85,80,6,114,88,62,97,164,43,10,12,1,6,69,0x83,150,1536,648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,MOROCC_2_142,Incarnation of Morocc,Incarnation of Morocc,100,2000,1,0,0,1,181,83,81,5,121,86,71,65,113,44,10,12,1,6,67,0x83,150,576,648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,E_NOVUS_,Novus,Novus,1,12,1,0,0,1,50,50,1,1,1,10,1,10,30,5,10,12,0,9,20,0x83,100,252,816,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,MER_ANTLER_SCARABA,Antler Scaraba,Antler Scaraba,136,30000,1,0,0,1,1418,410,155,102,23,99,59,129,137,45,10,12,1,4,42,0x6203695,200,504,624,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,XMAS_SMOKEY_SOCK,Smokey Sock,Socks Stealing Raccoon,10,10,1,0,0,1,70,11,1,0,1,1,16,5,100,100,10,12,0,2,22,0x2170081,200,1576,576,420,0,0,0,0,0,0,0,7909,3000,7910,3000,6682,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,XMAS_SMOKEY_GIFT,Smokey Gift,Gift Stealing Raccoon,10,10,1,0,0,1,70,11,1,0,1,1,16,5,100,100,10,12,0,2,22,0x2170081,200,1576,576,420,0,0,0,0,0,0,0,7909,3000,7910,3000,6682,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Monsters Waiting To Be Coded In
//2381,E_VADON_X_S
//2382,E_VADON_X_H
//2383,E_VADON_X_H_S
//2384,KRAKEN_LEG_1
//2385,KRAKEN_LEG_2
//2386,KRAKEN_LEG_3
//2387,KRAKEN_LEG_4
//2388,KRAKEN_LEG_5
//2389,G_KRAKEN_LEG_1
//2390,G_KRAKEN_LEG_2
//2391,G_KRAKEN_LEG_3
//2392,G_KRAKEN_LEG_4
//2393,G_KRAKEN_LEG_5
//2394,MERMAN_SE
//2395,SEIREN
//2396,POSEIDON
//2397,KRAKEN_BABY
2398,LITTLE_PORING,Little Poring,Little Poring,1,40,1,18,10,1,8,1,2,5,6,1,1,0,6,5,10,12,0,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,909,9000,1202,100,938,1000,512,5000,507,1000,512,500,507,1000,0,0,0,0,4545,1
//2399,E_MINI_DEMON
//2400,E_DIABOLIC
2401,G_PORING,Poring,Poring,1,60,1,0,0,1,8,1,2,5,6,1,1,0,6,5,10,12,1,3,21,0x83,400,1872,480,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,POPORING_IMMUNE_M,POPORING_IMMUNE_M,Poporing,30,524,1,99,112,1,74,20,36,17,17,26,20,18,36,5,10,12,1,3,25,0x0,300,1672,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,POPORING_IMMUNE_A,POPORING_IMMUNE_A,Poporing,30,524,1,99,112,1,74,20,36,17,17,26,20,18,36,5,10,12,1,3,25,0x0,300,1672,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,DEAD_PLANKTON,Dead Plankton,Dead Plankton,9,95,1,31,23,1,18,1,21,3,14,5,10,0,10,3,10,12,0,1,29,0x81,400,2208,324,1008,0,0,0,0,0,0,0,1052,2000,910,70,938,170,970,1,630,5,645,10,0,0,0,0,0,0,0,0
2405,WEAK_SKELETON,Weak Skeleton,Weak Skeleton,18,280,1,58,43,1,25,8,12,2,15,5,10,0,12,0,10,12,1,1,29,0x91,200,2228,576,528,0,0,0,0,0,0,0,1010,45,932,800,1505,40,909,1500,507,500,2609,15,0,0,0,0,0,0,0,0
2406,WEAK_SKEL_SOLDIER,Weak Soldier Skeleton,Weak Soldier Skeleton,23,468,1,72,81,1,66,9,28,5,18,9,28,5,43,5,10,12,1,1,29,0x3885,200,2276,432,576,0,0,0,0,0,0,0,932,1300,756,15,1214,3,507,170,934,2,2315,1,1216,10,0,0,0,0,0,0
2407,SAILOR_SKELETON,Sailor Skeleton,Sailor Skeleton,19,310,1,58,43,1,27,8,12,2,15,5,10,0,12,0,10,12,1,1,29,0x3885,200,2228,576,528,0,0,0,0,0,0,0,932,700,2287,4,7477,1,2211,60,1104,60,756,10,628,5,0,0,0,0,0,0
2408,DUMMY_10,Dummy 10,Dummy 10,10,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0x4680020,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,DUMMY_50,Dummy 50,Dummy 50,50,99999999,1,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,1,0,20,0x4680020,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,DUMMY_100,Dummy 100,Dummy 100,100,99999999,1,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,1,0,20,0x4680020,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,DUMMY_150,Dummy 150,Dummy 150,150,99999999,1,0,0,0,0,0,120,120,0,0,0,0,0,0,0,0,1,0,20,0x4680020,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2412,E_VALKIWI
2413,DUMMY_10_FIRE,Dummy 10,Dummy 10,10,99999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0x4680020,200,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//2414,RUNAWAY_BOOK
2415,L_SEYREN,Knight Seyren,Knight Seyren,98,13260,1,2950,1974,1,827,285,149,10,127,62,77,44,118,49,10,12,1,7,63,0x3885,150,432,400,288,0,0,0,0,0,0,0,7345,5000,7347,2500,1163,100,1164,5,2314,500,2315,5,603,2,0,0,0,0,0,0
2416,L_EREMES,Assassin Eremes,Assassin Eremes,98,9029,1,3150,1484,1,739,153,109,10,130,78,53,60,114,68,10,12,1,7,85,0x3885,160,432,400,288,0,0,0,0,0,0,0,7345,5000,7347,2500,1261,100,1285,5,2337,500,2359,5,603,2,0,0,0,0,0,0
2417,L_HARWORD,Blacksmith Harword,Blacksmith Howard,98,11803,1,2750,1640,1,782,253,117,9,124,71,55,47,73,43,10,12,1,7,81,0x3885,160,432,400,288,0,0,0,0,0,0,0,7345,5000,7347,2500,1361,100,1375,5,2310,500,2318,5,603,2,0,0,0,0,0,0
2418,L_SHECIL,Hunter Shecil,Hunter Cecil,98,8835,1,2750,1668,14,574,223,68,13,108,113,60,72,148,37,10,12,1,7,64,0x3885,160,432,400,288,0,0,0,0,0,0,0,7345,5000,7347,2500,1721,100,1722,5,2330,500,2331,5,603,2,0,0,0,0,0,0
2419,L_KATRINN,Wizard Katrinn,Wizard Kathryne,98,7092,1,2750,1934,1,512,650,69,66,97,70,49,129,125,44,10,12,1,7,68,0x3885,130,864,400,288,0,0,0,0,0,0,0,7345,5000,7347,2500,1619,100,1629,5,2343,500,2372,5,603,2,0,0,0,0,0,0
2420,L_MAGALETA,Prist Magaleta,Priest Margaretha,98,9192,1,2150,1634,1,644,498,97,83,113,66,63,110,89,58,10,12,1,7,66,0x3885,160,864,400,288,0,0,0,0,0,0,0,7345,5000,7347,2500,1522,100,1526,5,2326,500,2373,5,603,2,0,0,0,0,0,0
2421,L_YGNIZEM,Crusader Ygnizem,Crusader Egnigem,98,13440,1,1896,2928,1,852,342,136,8,158,101,94,75,108,74,10,12,1,7,43,0x3885,155,432,400,288,0,0,0,0,0,0,0,7347,5000,7345,2500,1129,100,1145,5,2316,500,2317,5,603,2,0,0,0,0,0,0
2422,L_WHIKEBAIN,Log Whikebain,Rogue Wickebine,98,11712,1,1740,2454,1,545,216,125,72,125,100,75,46,93,60,10,12,1,7,65,0x3885,130,432,400,288,0,0,0,0,0,0,0,7347,5000,7345,2500,1239,100,1231,5,2335,500,2336,5,603,2,0,0,0,0,0,0
2423,L_ARMAIA,Alchemist Armaia,Alchemist Armeyer,98,11376,1,1814,3618,1,537,232,130,4,135,64,93,71,105,68,10,12,1,7,62,0x3885,130,432,400,288,0,0,0,0,0,0,0,7347,5000,7345,2500,1304,100,1305,5,2310,500,2318,5,603,2,0,0,0,0,0,0
2424,L_KAVAC,Bard Kavac,Bard Kavach,98,12637,1,1772,3164,9,605,193,94,52,113,119,68,55,163,52,10,12,1,7,44,0x3885,160,432,400,288,0,0,0,0,0,0,0,7347,5000,7345,2500,1910,100,1913,5,2330,500,2331,5,603,2,0,0,0,0,0,0
2425,L_DANCER,Dancer Joshepina,Dancer Josephina,98,12637,1,1972,3164,9,605,193,94,52,113,119,68,55,163,52,10,12,1,7,44,0x3885,160,432,400,288,0,0,0,0,0,0,0,7347,5000,7345,2500,1959,100,1963,5,2330,500,2331,5,603,2,0,0,0,0,0,0
2426,L_RAWREL,Sage Rawrel,Sage Laurell,98,9868,1,1880,3840,1,247,648,83,96,73,86,71,134,123,62,10,12,1,7,48,0x3885,160,432,400,288,0,0,0,0,0,0,0,7347,5000,7345,2500,1551,100,1564,5,2343,500,2372,5,603,2,0,0,0,0,0,0
2427,L_EREND,Monk Erend,Monk Errende,98,11168,1,1810,2000,1,972,483,116,108,84,72,99,115,95,68,10,12,1,7,46,0x3885,140,432,400,288,0,0,0,0,0,0,0,7347,5000,7345,2500,1809,100,1813,5,2326,500,2373,5,603,2,0,0,0,0,0,0
2428,G_L_SEYREN,Knight Seyren,Knight Seyren,98,13260,1,0,0,1,827,285,149,10,127,62,77,44,118,49,10,12,1,7,63,0x3885,150,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,G_L_EREMES,Assassin Eremes,Assassin Eremes,98,9029,1,0,0,1,739,153,109,10,130,78,53,60,114,68,10,12,1,7,85,0x3885,160,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,G_L_HARWORD,Blacksmith Harword,Blacksmith Howard,98,11803,1,0,0,1,782,253,117,9,124,71,55,47,73,43,10,12,1,7,81,0x3885,160,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,G_L_SHECIL,Hunter Shecil,Hunter Cecil,98,8835,1,0,0,14,574,223,68,13,108,113,60,72,148,37,10,12,1,7,64,0x3885,160,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,G_L_KATRINN,Wizard Katrinn,Wizard Kathryne,98,7092,1,0,0,1,512,650,69,66,97,70,49,129,125,44,10,12,1,7,68,0x3885,130,864,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,G_L_MAGALETA,Prist Magaleta,Priest Margaretha,98,9192,1,0,0,1,644,498,97,83,113,66,63,110,89,58,10,12,1,7,66,0x3885,160,864,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,G_L_YGNIZEM,Crusader Ygnizem,Crusader Egnigem,98,13440,1,0,0,1,852,342,136,8,158,101,94,75,108,74,10,12,1,7,43,0x3885,155,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,G_L_WHIKEBAIN,Log Whikebain,Rogue Wickebine,98,11712,1,0,0,1,545,216,125,72,125,100,75,46,93,60,10,12,1,7,65,0x3885,130,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,G_L_ARMAIA,Alchemist Armaia,Alchemist Armeyer,98,11376,1,0,0,1,537,232,130,4,135,64,93,71,105,68,10,12,1,7,62,0x3885,130,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,G_L_KAVAC,Bard Kavac,Bard Kavach,98,12637,1,0,0,9,605,193,94,52,113,119,68,55,163,52,10,12,1,7,44,0x3885,160,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,G_L_DANCER,Dancer Joshepina,Dancer Josephina,98,12637,1,0,0,9,605,193,94,52,113,119,68,55,163,52,10,12,1,7,44,0x3885,160,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,G_L_RAWREL,Sage Rawrel,Sage Laurell,98,9868,1,0,0,1,247,648,83,96,73,86,71,134,123,62,10,12,1,7,48,0x3885,160,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,G_L_EREND,Monk Erend,Monk Errende,98,11168,1,0,0,1,972,483,116,108,84,72,99,115,95,68,10,12,1,7,46,0x3885,140,432,400,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,B_NOVICE,The Last One,The Last One,99,265203,1,212534,175494,3,4220,2107,510,139,272,148,162,99,160,59,10,12,1,7,83,0x6283E95,100,76,384,288,106267,0,0,0,0,0,0,7345,2500,603,3000,617,4000,616,500,1148,100,1140,5,1181,2,0,0,0,0,0,0
2442,B_SUPERNOVICE,King of the Alley,King of the Alley,99,268800,1,217620,178000,3,5877,3526,410,192,206,194,181,156,203,115,10,12,1,7,83,0x6283E95,100,76,384,288,108810,0,0,0,0,0,0,7345,2500,603,3000,617,4000,616,500,1622,100,0,0,2000,2,0,0,0,0,0,0
2443,AIRA,Aira,Aira,99,270000,1,220000,180000,1,827,285,149,10,127,62,77,44,118,49,10,12,1,7,63,0x6283695,150,432,400,288,110000,0,0,0,0,0,0,739,3000,2407,50,2409,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,KULUNA,Kuluna,Kuluna,99,270000,1,220000,180000,1,739,153,109,10,130,78,53,60,114,68,10,12,1,7,68,0x6283695,160,432,400,288,110000,0,0,0,0,0,0,739,3000,2407,50,2409,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,MALLINA,Mallina,Mallina,99,270000,1,220000,180000,1,782,253,117,9,124,71,55,47,73,43,10,12,1,7,82,0x6283695,160,432,400,288,110000,0,0,0,0,0,0,739,3000,2407,50,2409,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,EZELLA,Ezella,Ezella,99,270000,0,110000,90000,1,574,223,68,13,108,113,60,72,148,37,10,12,1,7,64,0x6283695,160,432,400,288,55000,0,0,0,0,0,0,739,3000,2407,50,2409,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,LUNE,Lune,Lune,99,270000,1,220000,180000,1,512,650,69,66,97,70,49,129,125,44,10,12,1,7,61,0x6283695,130,864,400,288,110000,0,0,0,0,0,0,739,3000,2407,50,2409,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,MORIN,Morin,Morin,99,270000,1,220000,180000,1,644,498,97,83,113,66,63,110,89,58,10,12,1,7,67,0x6283695,160,864,400,288,110000,0,0,0,0,0,0,739,3000,2407,50,2409,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,NASARIN,Nasarin,Nasarin,99,270000,1,220000,180000,1,852,342,136,8,158,101,94,75,108,74,10,12,1,7,45,0x6283695,155,432,400,288,110000,0,0,0,0,0,0,739,3000,2407,50,2409,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,THIEF_PORING,Thief Poring,Thief Poring,1,30,0,0,0,1,8,1,2,5,6,1,1,0,6,5,10,12,1,3,21,0x0170081,200,672,864,288,0,0,0,0,0,0,0,7056,5000,7056,5000,7056,5000,644,500,603,100,0,0,0,0,0,0,0,0,0,0
2451,BABY_STRANGE,Suspicious Baby,Strange Baby Orc,1,30,1,0,0,1,8,1,2,5,6,1,1,0,6,5,10,12,1,3,21,0x0170081,200,672,864,288,0,0,0,0,0,0,0,6592,5000,6592,5000,6592,5000,644,500,603,100,0,0,0,0,0,0,0,0,0,0
2452,TREASURE_BOX_TE,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,607,5000,608,5000,7444,10000,7444,10000,617,5000,0,0,616,400,607,500,0,0,0,0
2453,TREASURE_BOX_TE_1,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6595,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2454,TREASURE_BOX_TE_2,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6596,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2455,TREASURE_BOX_TE_3,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6594,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2456,TREASURE_BOX_TE_4,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6597,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2457,TREASURE_BOX_TE_5,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6602,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2458,TREASURE_BOX_TE_6,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6603,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2459,TREASURE_BOX_TE_7,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6599,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2460,TREASURE_BOX_TE_8,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6598,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2461,TREASURE_BOX_TE_9,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6601,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
2462,TREASURE_BOX_TE_10,Treasure Chest,Treasure Chest,99,0,1,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,0,0,20,0x1000000,0,0,0,0,0,0,0,0,0,0,0,6600,40,658,500,7444,10000,7444,10000,12399,5000,0,0,616,400,12399,500,0,0,0,0
//2463,E_BOMBPORING

// Old Glast Heim
2464,MG_ZOMBIE,Corrupted Steward,Corrupted Steward,130,135600,1,13332,15998,1,2364,444,15,15,44,22,77,25,88,22,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,6609,1000,6610,1000,6608,10,938,1000,727,500,0,0,0,0,0,0,0,0,0,0
2465,MG_WRAITH,Corrupted Monk,Corrupted Monk,133,100168,1,13998,16796,1,999,2787,80,200,16,26,30,115,79,5,10,12,2,1,89,0x3695,350,1816,576,240,0,0,0,0,0,0,0,6609,1000,6610,1000,6608,10,2206,100,731,100,747,500,0,0,0,0,0,0,0,0
2466,MG_GHOUL,Grand Chamberlain in pain,Grand Chamberlain in pain,132,208100,1,14222,17066,1,2965,666,30,30,88,44,88,21,95,44,10,12,1,1,49,0x3885,300,2456,912,504,0,0,0,0,0,0,0,6609,1000,6610,1000,6608,10,756,100,2609,100,7751,1000,0,0,0,0,0,0,0,0
2467,MG_ARCLOUSE,Maggot,Maggot,133,80811,1,22,26,1,1246,1257,121,36,60,103,45,35,172,15,10,12,0,4,42,0x2003095,100,960,500,480,0,0,0,0,0,0,0,6609,1000,6610,1000,6608,10,1096,3000,997,100,0,0,0,0,0,0,0,0,0,0
2468,MG_RAYDRIC,Corrupted Palace Guard,Corrupted Palace Guard,135,184080,1,16306,6944,2,3167,138,89,15,159,87,66,33,106,27,10,12,1,1,47,0x3095,150,824,780,420,0,0,0,0,0,0,0,6609,1000,6610,1000,6608,10,7054,3000,985,50,2316,200,0,0,0,0,0,0,0,0
2469,MG_RAYDRIC_ARCHER,Wandering Archer,Wandering Archer,136,144370,1,14248,9378,14,3891,167,63,40,53,24,40,15,156,30,10,12,1,1,47,0x2002085,200,1152,1152,480,0,0,0,0,0,0,0,6609,1000,6610,1000,6608,10,7054,3000,985,50,2330,200,0,0,0,0,0,0,0,0
